,batting_team,bowling_team,city,current_score,balls_left,wicket_left,crr,last_five,runs_x
57254,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,92,53,8,8.238805970149254,48.0,185
36618,Mumbai Indians,Rajasthan Royals,Mumbai,184,6,4,9.68421052631579,56.0,197
23779,Kolkata Knight Riders,Mumbai Indians,Kolkata,74,47,6,6.082191780821918,27.0,137
30130,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,35,88,9,6.5625,34.0,171
33552,Rajasthan Royals,Kolkata Knight Riders,Kolkata,78,39,4,5.777777777777778,28.0,81
492,Sunrisers Hyderabad,Mumbai Indians,Mumbai,149,9,4,8.054054054054054,39.0,158
19311,Royal Challengers Bangalore,Chennai Super Kings,Dubai,70,47,7,5.7534246575342465,23.0,169
40713,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,141,16,8,8.134615384615385,50.0,180
56129,Kolkata Knight Riders,Mumbai Indians,Kolkata,81,61,9,8.23728813559322,43.0,187
4256,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,25,88,9,4.6875,24.0,182
41081,Rajasthan Royals,Mumbai Indians,Jaipur,145,17,7,8.446601941747574,33.0,179
1678,Kings XI Punjab,Royal Challengers Bangalore,Bangalore,53,65,7,5.781818181818182,30.0,138
47373,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,102,32,7,6.954545454545454,35.0,155
21022,Delhi Capitals,Chennai Super Kings,Dubai,62,72,10,7.75,43.0,175
10817,Kolkata Knight Riders,Chennai Super Kings,Chennai,47,62,5,4.862068965517241,23.0,108
6097,Rajasthan Royals,Kings XI Punjab,Jaipur,52,89,9,10.064516129032258,51.0,158
57754,Royal Challengers Bangalore,Mumbai Indians,Bangalore,67,47,7,5.506849315068493,34.0,151
54635,Chennai Super Kings,Rajasthan Royals,Chennai,75,46,8,6.081081081081081,30.0,157
32308,Mumbai Indians,Royal Challengers Bangalore,Bangalore,95,47,9,7.808219178082192,55.0,191
46314,Mumbai Indians,Chennai Super Kings,Dubai,100,34,8,6.976744186046512,52.0,141
25204,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,91,62,10,9.413793103448276,48.0,197
5129,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,68,70,9,8.16,40.0,175
46287,Mumbai Indians,Chennai Super Kings,Dubai,51,61,8,5.186440677966102,26.0,141
47696,Sunrisers Hyderabad,Rajasthan Royals,Ahmedabad,50,84,9,8.333333333333334,41.0,134
7043,Mumbai Indians,Kings XI Punjab,Mumbai,183,1,2,9.22689075630252,32.0,186
27118,Kings XI Punjab,Mumbai Indians,Durban,104,9,3,5.621621621621622,25.0,119
28337,Chennai Super Kings,Royal Challengers Bangalore,Durban,111,20,5,6.66,22.0,129
8346,Delhi Capitals,Mumbai Indians,Mumbai,100,51,8,8.695652173913043,54.0,213
42896,Rajasthan Royals,Kolkata Knight Riders,Kolkata,76,51,7,6.608695652173913,38.0,132
12287,Mumbai Indians,Rajasthan Royals,Jaipur,54,77,9,7.534883720930233,43.0,161
55035,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,56,85,9,9.6,50.0,135
15778,Kolkata Knight Riders,Delhi Capitals,Abu Dhabi,35,86,8,6.176470588235294,31.0,194
48021,Mumbai Indians,Chennai Super Kings,Mumbai,122,14,7,6.90566037735849,38.0,157
39075,Royal Challengers Bangalore,Mumbai Indians,Bangalore,100,35,6,7.0588235294117645,32.0,171
19837,Delhi Capitals,Mumbai Indians,Abu Dhabi,126,23,7,7.793814432989691,39.0,162
6131,Rajasthan Royals,Kings XI Punjab,Jaipur,88,56,8,8.25,27.0,158
33796,Mumbai Indians,Chennai Super Kings,Mumbai,131,22,7,8.020408163265307,54.0,164
16615,Mumbai Indians,Kings XI Punjab,Abu Dhabi,172,4,6,8.89655172413793,76.0,191
45917,Kings XI Punjab,Sunrisers Hyderabad,Sharjah,80,57,9,7.619047619047619,41.0,193
51116,Kings XI Punjab,Mumbai Indians,Mumbai,141,21,6,8.545454545454545,45.0,177
20826,Kings XI Punjab,Rajasthan Royals,Abu Dhabi,138,22,8,8.448979591836734,42.0,185
21195,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,131,23,8,8.103092783505154,45.0,194
31025,Kings XI Punjab,Royal Challengers Bangalore,Chandigarh,55,75,9,7.333333333333333,43.0,181
18064,Delhi Capitals,Kolkata Knight Riders,Sharjah,130,43,8,10.12987012987013,59.0,228
25231,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,122,36,9,8.714285714285714,35.0,197
38205,Chennai Super Kings,Kolkata Knight Riders,Chennai,96,32,6,6.545454545454546,24.0,139
53311,Mumbai Indians,Rajasthan Royals,Mumbai,73,65,8,7.963636363636364,35.0,187
41143,Kings XI Punjab,Sunrisers Hyderabad,Hyderabad,43,76,9,5.863636363636363,32.0,123
47755,Sunrisers Hyderabad,Rajasthan Royals,Ahmedabad,105,26,5,6.702127659574468,27.0,134
9589,Kings XI Punjab,Delhi Capitals,Chandigarh,96,53,7,8.597014925373134,41.0,166
29767,Mumbai Indians,Royal Challengers Bangalore,Mumbai,50,81,8,7.6923076923076925,43.0,151
16356,Kolkata Knight Riders,Chennai Super Kings,Abu Dhabi,148,12,4,8.222222222222221,39.0,167
11855,Kings XI Punjab,Rajasthan Royals,Chandigarh,154,16,7,8.884615384615385,59.0,182
2219,Kings XI Punjab,Mumbai Indians,Mumbai,183,26,7,11.680851063829786,52.0,230
17332,Chennai Super Kings,Delhi Capitals,Sharjah,109,34,8,7.604651162790698,49.0,179
5181,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,126,20,7,7.56,43.0,175
13432,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,107,42,8,8.23076923076923,39.0,160
7797,Kolkata Knight Riders,Rajasthan Royals,Kolkata,169,0,3,8.311475409836065,54.0,169
55483,Mumbai Indians,Chennai Super Kings,Mumbai,51,81,10,7.846153846153846,44.0,187
16957,Kings XI Punjab,Chennai Super Kings,Abu Dhabi,90,33,6,6.206896551724138,28.0,153
35617,Royal Challengers Bangalore,Chennai Super Kings,Mumbai,142,14,6,8.037735849056604,50.0,175
45308,Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,84,44,9,6.631578947368421,43.0,163
8516,Kings XI Punjab,Rajasthan Royals,Jaipur,160,9,7,8.64864864864865,47.0,184
21008,Delhi Capitals,Chennai Super Kings,Dubai,35,86,10,6.176470588235294,27.0,175
45767,Rajasthan Royals,Kings XI Punjab,Sharjah,53,84,9,8.833333333333334,47.0,191
50966,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,88,47,9,7.232876712328767,29.0,177
34255,Mumbai Indians,Kings XI Punjab,Mumbai,65,62,9,6.724137931034483,41.0,159
55895,Mumbai Indians,Chennai Super Kings,Kolkata,121,46,7,9.81081081081081,52.0,202
44958,Sunrisers Hyderabad,Rajasthan Royals,Delhi,96,21,6,5.818181818181818,40.0,132
55287,Rajasthan Royals,Kolkata Knight Riders,Mumbai,149,28,6,9.717391304347826,39.0,199
4399,Mumbai Indians,Rajasthan Royals,Jaipur,71,69,9,8.352941176470589,58.0,167
42043,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,87,35,3,6.141176470588236,30.0,144
14537,Chennai Super Kings,Kings XI Punjab,Chandigarh,42,84,9,7.0,31.0,170
38483,Rajasthan Royals,Kings XI Punjab,Chandigarh,176,2,5,8.94915254237288,52.0,177
10733,Sunrisers Hyderabad,Kings XI Punjab,Chandigarh,102,25,7,6.442105263157894,45.0,150
15429,Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,32,67,5,3.6226415094339623,18.0,84
19087,Kolkata Knight Riders,Kings XI Punjab,Abu Dhabi,133,18,7,7.823529411764706,65.0,164
58348,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,116,40,7,8.7,41.0,171
728,Royal Challengers Bangalore,Mumbai Indians,Bangalore,112,25,8,7.073684210526316,43.0,142
13851,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,210,0,4,10.5,50.0,212
853,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,132,25,7,8.336842105263157,46.0,172
53187,Chennai Super Kings,Kolkata Knight Riders,Chennai,68,61,7,6.915254237288136,26.0,134
47479,Rajasthan Royals,Kolkata Knight Riders,Ahmedabad,84,50,9,7.2,31.0,170
44539,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,104,24,6,6.5,53.0,136
30698,Rajasthan Royals,Chennai Super Kings,Ahmedabad,129,31,7,8.696629213483146,34.0,177
25030,Kings XI Punjab,Rajasthan Royals,Chandigarh,195,12,9,10.833333333333334,63.0,221
51235,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,118,28,6,7.695652173913044,41.0,166
4564,Sunrisers Hyderabad,Mumbai Indians,Mumbai,106,31,3,7.146067415730337,24.0,118
46734,Royal Challengers Bangalore,Kings XI Punjab,Dubai,63,70,6,7.56,37.0,124
16704,Kolkata Knight Riders,Rajasthan Royals,Dubai,108,37,6,7.807228915662651,36.0,174
24967,Kings XI Punjab,Rajasthan Royals,Chandigarh,74,73,10,9.446808510638299,49.0,221
24178,Chennai Super Kings,Rajasthan Royals,Jaipur,96,25,3,6.063157894736842,37.0,109
4768,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,55,65,7,6.0,29.0,132
33885,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,76,59,9,7.475409836065574,29.0,171
31971,Mumbai Indians,Rajasthan Royals,Jaipur,147,11,5,8.091743119266056,47.0,174
55985,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,52,78,9,7.428571428571429,42.0,227
50797,Chennai Super Kings,Sunrisers Hyderabad,Chennai,37,90,10,7.4,37.0,209
39662,Chennai Super Kings,Kolkata Knight Riders,Chennai,65,75,10,8.666666666666666,53.0,190
53531,Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,132,36,7,9.428571428571429,32.0,192
30271,Rajasthan Royals,Kings XI Punjab,Chandigarh,63,72,8,7.875,29.0,183
38730,Mumbai Indians,Royal Challengers Bangalore,Mumbai,138,2,4,7.016949152542373,44.0,141
48465,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,65,69,9,7.647058823529412,42.0,205
17489,Kings XI Punjab,Royal Challengers Bangalore,Dubai,185,5,7,9.652173913043478,65.0,206
15945,Kings XI Punjab,Sunrisers Hyderabad,Dubai,77,45,7,6.16,18.0,126
10981,Kings XI Punjab,Mumbai Indians,Mumbai,138,24,8,8.625,29.0,197
9963,Delhi Capitals,Sunrisers Hyderabad,Delhi,65,48,6,5.416666666666667,24.0,129
32219,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,106,12,4,5.888888888888889,34.0,130
18462,Rajasthan Royals,Sunrisers Hyderabad,Dubai,119,17,6,6.932038834951456,33.0,154
17061,Sunrisers Hyderabad,Rajasthan Royals,Dubai,74,51,9,6.434782608695652,41.0,158
85,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,131,37,8,9.46987951807229,47.0,207
4788,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,72,45,7,5.76,25.0,132
42057,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,105,22,3,6.428571428571429,32.0,144
44250,Mumbai Indians,Rajasthan Royals,Mumbai,76,63,9,8.0,41.0,166
25720,Royal Challengers Bangalore,Chennai Super Kings,Chennai,64,39,6,4.7407407407407405,30.0,126
56027,Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,140,36,9,10.0,67.0,227
32086,Kolkata Knight Riders,Chennai Super Kings,Chennai,111,19,4,6.594059405940594,39.0,139
43408,Mumbai Indians,Kolkata Knight Riders,Mumbai,99,39,8,7.333333333333333,37.0,170
49206,Kings XI Punjab,Mumbai Indians,Chandigarh,67,72,9,8.375,43.0,156
41022,Rajasthan Royals,Mumbai Indians,Jaipur,70,70,9,8.4,42.0,179
38918,Mumbai Indians,Kolkata Knight Riders,Kolkata,76,61,9,7.728813559322034,33.0,182
37692,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,89,43,7,6.935064935064935,39.0,189
25135,Kolkata Knight Riders,Mumbai Indians,Mumbai,65,34,2,4.534883720930233,22.0,67
45179,Mumbai Indians,Chennai Super Kings,Kolkata,74,48,6,6.166666666666667,32.0,148
48970,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,48,60,8,4.8,25.0,160
4470,Mumbai Indians,Rajasthan Royals,Jaipur,165,0,3,8.25,30.0,167
6021,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,79,43,7,6.1558441558441555,31.0,146
36259,Rajasthan Royals,Kings XI Punjab,Jaipur,191,0,6,9.55,60.0,191
7617,Sunrisers Hyderabad,Chennai Super Kings,Mumbai,69,48,5,5.75,16.0,139
22919,Mumbai Indians,Royal Challengers Bangalore,Mumbai,97,39,6,7.185185185185185,34.0,165
3401,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,59,65,8,6.4363636363636365,36.0,138
56124,Kolkata Knight Riders,Mumbai Indians,Kolkata,71,64,9,7.607142857142857,46.0,187
6242,Mumbai Indians,Kolkata Knight Riders,Kolkata,62,66,8,6.888888888888889,32.0,210
30158,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,63,62,7,6.517241379310345,34.0,171
31069,Kings XI Punjab,Royal Challengers Bangalore,Chandigarh,113,33,7,7.793103448275862,40.0,181
21594,Delhi Capitals,Rajasthan Royals,Dubai,154,5,5,8.034782608695652,41.0,161
9554,Kings XI Punjab,Delhi Capitals,Chandigarh,52,86,8,9.176470588235293,48.0,166
21633,Royal Challengers Bangalore,Chennai Super Kings,Dubai,39,89,9,7.548387096774194,36.0,145
7618,Sunrisers Hyderabad,Chennai Super Kings,Mumbai,70,47,5,5.7534246575342465,16.0,139
35209,Mumbai Indians,Rajasthan Royals,Mumbai,66,47,7,5.424657534246576,34.0,133
37801,Kings XI Punjab,Mumbai Indians,Chandigarh,56,60,8,5.6,21.0,168
29103,Mumbai Indians,Rajasthan Royals,Mumbai,211,1,3,10.638655462184873,51.0,212
22168,Mumbai Indians,Delhi Capitals,Dubai,100,48,7,8.333333333333334,29.0,200
14476,Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,132,23,5,8.164948453608247,51.0,175
9924,Delhi Capitals,Sunrisers Hyderabad,Delhi,34,87,9,6.181818181818182,30.0,129
40182,Rajasthan Royals,Kolkata Knight Riders,Jaipur,68,53,7,6.08955223880597,33.0,144
6976,Mumbai Indians,Kings XI Punjab,Mumbai,73,65,6,7.963636363636364,33.0,186
56693,Royal Challengers Bangalore,Mumbai Indians,Mumbai,169,2,4,8.59322033898305,58.0,170
51980,Chennai Super Kings,Rajasthan Royals,Ahmedabad,118,21,6,7.151515151515151,41.0,156
55730,Royal Challengers Bangalore,Chennai Super Kings,Ranchi,28,85,8,4.8,22.0,139
5606,Royal Challengers Bangalore,Chennai Super Kings,Pune,43,88,9,8.0625,42.0,127
14659,Kolkata Knight Riders,Mumbai Indians,Mumbai,49,83,9,7.945945945945946,45.0,133
30972,Royal Challengers Bangalore,Chennai Super Kings,Chennai,144,8,6,7.714285714285714,31.0,161
50743,Rajasthan Royals,Kings XI Punjab,Pune,126,21,5,7.636363636363637,43.0,162
4526,Sunrisers Hyderabad,Mumbai Indians,Mumbai,70,67,5,7.9245283018867925,32.0,118
16779,Royal Challengers Bangalore,Delhi Capitals,Abu Dhabi,31,89,9,6.0,30.0,152
57102,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,50,82,9,7.894736842105263,40.0,194
34926,Kings XI Punjab,Mumbai Indians,Chandigarh,157,5,3,8.191304347826087,37.0,163
31848,Kolkata Knight Riders,Royal Challengers Bangalore,Bangalore,155,5,2,8.08695652173913,32.0,160
37294,Kings XI Punjab,Royal Challengers Bangalore,Chandigarh,59,69,7,6.9411764705882355,40.0,163
14929,Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,67,67,8,7.584905660377358,30.0,162
42005,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,47,70,4,5.64,32.0,144
31721,Mumbai Indians,Kings XI Punjab,Chandigarh,150,6,4,7.894736842105263,53.0,154
42572,Mumbai Indians,Kings XI Punjab,Mumbai,160,2,7,8.135593220338983,58.0,174
41069,Rajasthan Royals,Mumbai Indians,Jaipur,127,28,7,8.282608695652174,31.0,179
53996,Royal Challengers Bangalore,Kings XI Punjab,Bangalore,102,63,10,10.736842105263158,45.0,226
53097,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,133,26,6,8.48936170212766,42.0,200
53629,Mumbai Indians,Kings XI Punjab,Chandigarh,97,59,10,9.540983606557377,51.0,172
10443,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,59,65,8,6.4363636363636365,31.0,149
19210,Sunrisers Hyderabad,Delhi Capitals,Dubai,186,20,8,11.16,44.0,219
57959,Kings XI Punjab,Sunrisers Hyderabad,Chandigarh,46,85,9,7.885714285714286,40.0,179
38529,Chennai Super Kings,Mumbai Indians,Mumbai,57,78,8,8.142857142857142,41.0,173
1002,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,146,4,5,7.551724137931035,43.0,159
16365,Kolkata Knight Riders,Chennai Super Kings,Abu Dhabi,163,4,3,8.431034482758621,43.0,167
47875,Kings XI Punjab,Royal Challengers Bangalore,Bangalore,135,37,6,9.759036144578314,42.0,198
3803,Mumbai Indians,Royal Challengers Bangalore,Mumbai,127,38,7,9.292682926829269,42.0,213
37345,Kings XI Punjab,Royal Challengers Bangalore,Chandigarh,114,21,5,6.909090909090909,35.0,163
40961,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,139,8,3,7.446428571428571,44.0,157
23300,Kings XI Punjab,Mumbai Indians,Chandigarh,138,30,6,9.2,44.0,182
45560,Sunrisers Hyderabad,Rajasthan Royals,Abu Dhabi,82,44,8,6.473684210526316,34.0,133
49870,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,123,26,6,7.851063829787234,41.0,160
22704,Kolkata Knight Riders,Royal Challengers Bangalore,Bangalore,195,8,7,10.446428571428571,67.0,222
42301,Chennai Super Kings,Kolkata Knight Riders,Chennai,162,23,8,10.02061855670103,55.0,200
26952,Kolkata Knight Riders,Royal Challengers Bangalore,Durban,74,48,6,6.166666666666667,26.0,139
34287,Mumbai Indians,Kings XI Punjab,Mumbai,114,30,8,7.6,47.0,159
27576,Rajasthan Royals,Kings XI Punjab,Durban,118,43,10,9.194805194805195,46.0,211
53332,Mumbai Indians,Rajasthan Royals,Mumbai,98,45,7,7.84,41.0,187
4142,Kolkata Knight Riders,Kings XI Punjab,Kolkata,66,75,9,8.8,51.0,191
44299,Mumbai Indians,Rajasthan Royals,Mumbai,149,16,5,8.596153846153847,41.0,166
23954,Rajasthan Royals,Kolkata Knight Riders,Jaipur,192,2,3,9.76271186440678,49.0,196
21275,Mumbai Indians,Rajasthan Royals,Abu Dhabi,69,70,9,8.28,41.0,195
39603,Chennai Super Kings,Mumbai Indians,Bangalore,150,12,5,8.333333333333334,56.0,187
18459,Rajasthan Royals,Sunrisers Hyderabad,Dubai,116,20,6,6.96,30.0,154
27302,Royal Challengers Bangalore,Kings XI Punjab,Durban,53,69,7,6.235294117647059,30.0,145
22673,Kolkata Knight Riders,Royal Challengers Bangalore,Bangalore,127,38,8,9.292682926829269,52.0,222
13404,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,71,69,9,8.352941176470589,43.0,160
42747,Chennai Super Kings,Kings XI Punjab,Chennai,48,73,9,6.127659574468085,26.0,186
42561,Mumbai Indians,Kings XI Punjab,Mumbai,139,11,7,7.651376146788991,45.0,174
29442,Chennai Super Kings,Kolkata Knight Riders,Kolkata,85,35,7,6.0,30.0,164
35442,Kolkata Knight Riders,Mumbai Indians,Kolkata,70,63,7,7.368421052631579,34.0,175
15448,Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,39,48,5,3.25,16.0,84
46093,Chennai Super Kings,Rajasthan Royals,Dubai,125,10,4,6.818181818181818,27.0,140
36175,Rajasthan Royals,Kings XI Punjab,Jaipur,60,79,10,8.78048780487805,44.0,191
34027,Mumbai Indians,Rajasthan Royals,Jaipur,59,43,6,4.597402597402597,20.0,94
29156,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,46,70,6,5.52,31.0,135
8192,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,55,83,10,8.91891891891892,47.0,181
23179,Chennai Super Kings,Mumbai Indians,Chennai,148,27,7,9.548387096774194,57.0,208
25005,Kings XI Punjab,Rajasthan Royals,Chandigarh,136,35,9,9.6,55.0,221
18234,Sunrisers Hyderabad,Chennai Super Kings,Dubai,161,2,5,8.186440677966102,60.0,164
1175,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,67,80,7,10.05,42.0,131
48138,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,127,20,7,7.62,57.0,190
53206,Chennai Super Kings,Kolkata Knight Riders,Chennai,88,45,6,7.04,27.0,134
37104,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,162,17,9,9.436893203883495,87.0,195
43984,Chennai Super Kings,Rajasthan Royals,Jaipur,43,79,10,6.2926829268292686,36.0,141
33255,Rajasthan Royals,Kolkata Knight Riders,Jaipur,29,88,9,5.4375,23.0,159
12277,Mumbai Indians,Rajasthan Royals,Jaipur,40,86,9,7.0588235294117645,37.0,161
41768,Sunrisers Hyderabad,Chennai Super Kings,Chennai,60,62,7,6.206896551724138,23.0,159
16455,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah,85,38,6,6.219512195121951,34.0,120
41884,Kings XI Punjab,Kolkata Knight Riders,Kolkata,64,67,9,7.245283018867925,45.0,149
49393,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,176,11,7,9.688073394495413,63.0,195
24997,Kings XI Punjab,Rajasthan Royals,Chandigarh,122,43,10,9.506493506493506,48.0,221
717,Royal Challengers Bangalore,Mumbai Indians,Bangalore,104,36,9,7.428571428571429,42.0,142
18579,Delhi Capitals,Royal Challengers Bangalore,Dubai,142,25,7,8.968421052631578,52.0,196
44296,Mumbai Indians,Rajasthan Royals,Mumbai,145,18,5,8.529411764705882,39.0,166
21136,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,56,80,10,8.4,39.0,194
58000,Kings XI Punjab,Sunrisers Hyderabad,Chandigarh,98,44,8,7.7368421052631575,39.0,179
56119,Kolkata Knight Riders,Mumbai Indians,Kolkata,62,69,9,7.294117647058823,41.0,187
16481,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah,111,13,5,6.224299065420561,28.0,120
20516,Delhi Capitals,Mumbai Indians,Dubai,24,83,8,3.891891891891892,23.0,110
41670,Kolkata Knight Riders,Mumbai Indians,Kolkata,108,38,7,7.902439024390244,35.0,159
7513,Kings XI Punjab,Chennai Super Kings,Pune,103,29,5,6.791208791208791,31.0,153
53102,Royal Challengers Bangalore,Rajasthan Royals,Bangalore,150,22,6,9.183673469387756,48.0,200
46223,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,144,4,4,7.448275862068965,41.0,150
41200,Kings XI Punjab,Sunrisers Hyderabad,Hyderabad,105,20,5,6.3,29.0,123
55552,Mumbai Indians,Chennai Super Kings,Mumbai,156,12,6,8.666666666666666,46.0,187
41093,Rajasthan Royals,Mumbai Indians,Jaipur,166,5,7,8.660869565217391,46.0,179
19184,Sunrisers Hyderabad,Delhi Capitals,Dubai,146,44,9,11.526315789473685,54.0,219
43071,Royal Challengers Bangalore,Kings XI Punjab,Bangalore,170,3,6,8.717948717948717,59.0,174
23649,Chennai Super Kings,Royal Challengers Bangalore,Bangalore,72,55,8,6.6461538461538465,37.0,178
12600,Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,134,13,4,7.514018691588785,29.0,159
